timestamp,open,high,low,close,adjusted close,volume,dividend amount
2021-02-26,2053.6000,2088.3200,1990.2300,2021.9100,101.0955,8348509,0.0000
2021-02-19,2091.7500,2145.1400,2083.4300,2088.8100,104.4405,5562207,0.0000
2021-02-12,2100.0000,2115.0000,2052.2400,2095.0300,104.7515,5760739,0.0000
2021-02-05,1844.5850,2106.6234,1844.5850,2088.8300,104.4415,13938497,0.0000
2021-01-29,1912.7400,1921.8200,1797.2800,1827.3600,91.3680,13218469,0.0000
2021-01-22,1743.0000,1932.0800,1732.8300,1892.5600,94.6280,9860689,0.0000
2021-01-15,1777.0200,1784.3800,1711.7100,1727.6200,86.3810,7405602,0.0000
2021-01-08,1760.0000,1799.3550,1696.1014,1797.8300,89.8915,9084613,0.0000
2020-12-31,1744.9100,1788.4700,1728.0000,1752.6400,87.6320,4470716,0.0000
2020-12-24,1709.1300,1744.1100,1694.0000,1734.1600,86.7080,4331858,0.0000
2020-12-18,1770.7200,1789.8000,1715.0000,1726.2200,86.3110,9961441,0.0000
2020-12-11,1815.5500,1829.2900,1733.5270,1774.8000,88.7400,6063432,0.0000
2020-12-04,1775.6500,1843.8300,1747.8400,1823.7600,91.1880,7217695,0.0000
2020-11-27,1740.2200,1797.0100,1710.1800,1787.0200,89.3510,4207518,0.0000
2020-11-20,1764.1400,1794.3400,1730.0200,1736.3800,86.8190,5735466,0.0000
2020-11-13,1795.9800,1816.8900,1716.1200,1772.2600,88.6130,9227228,0.0000
2020-11-06,1623.5400,1791.8180,1612.1080,1759.7300,87.9865,10769230,0.0000
2020-10-30,1615.0000,1681.3150,1508.4800,1616.1100,80.8055,13111670,0.0000
2020-10-23,1575.9300,1634.1200,1520.5000,1632.9800,81.6490,9641795,0.0000
2020-10-16,1538.0000,1588.4200,1529.3000,1567.7000,78.3850,9651811,0.0000
2020-10-09,1462.6500,1511.8500,1433.2300,1510.4500,75.5225,7142400,0.0000
2020-10-02,1471.9900,1495.0700,1446.2800,1455.6000,72.7800,8381871,0.0000
2020-09-25,1431.6200,1463.9700,1402.1500,1439.0600,71.9530,9673534,0.0000
2020-09-18,1531.6471,1557.0000,1431.6200,1451.0900,72.5545,9545375,0.0000
2020-09-11,1525.0000,1573.6600,1493.0200,1515.7600,75.7880,7850195,0.0000
2020-09-04,1643.5700,1726.1022,1537.9701,1581.2100,79.0605,10909755,0.0000
2020-08-28,1592.4700,1652.7900,1575.0400,1639.4300,81.9715,7837417,0.0000
2020-08-21,1515.9700,1591.8800,1505.0000,1575.5700,78.7785,7001858,0.0000
2020-08-14,1490.8000,1536.9744,1477.4901,1504.6300,75.2315,5925512,0.0000
2020-08-07,1491.0000,1520.0900,1464.0300,1498.3700,74.9185,8645767,0.0000
2020-07-31,1513.2600,1540.8900,1454.0000,1487.9500,74.3975,10413995,0.0000
2020-07-24,1515.0000,1587.0500,1487.5900,1508.2100,75.4105,7233702,0.0000
2020-07-17,1549.9400,1576.3600,1485.9300,1516.8500,75.8425,8641939,0.0000
2020-07-10,1488.1500,1541.3400,1476.9800,1539.0100,76.9505,9830204,0.0000
2020-07-02,1360.3400,1488.5200,1351.6500,1469.9300,73.4965,9238766,0.0000
2020-06-26,1425.0100,1475.7900,1355.0000,1362.5400,68.1270,11019155,0.0000
2020-06-19,1389.4900,1462.2000,1387.2000,1424.6400,71.2320,8975216,0.0000
2020-06-12,1426.2800,1472.7700,1385.8000,1412.9200,70.6460,9154151,0.0000
2020-06-05,1425.7000,1449.0100,1406.0100,1440.0200,72.0010,7299418,0.0000
2020-05-29,1441.9600,1445.1100,1394.6000,1433.5200,71.6760,7425982,0.0000
2020-05-22,1361.5800,1417.0000,1354.2000,1413.2400,70.6620,8813466,0.0000
2020-05-15,1376.7900,1415.5300,1323.3000,1373.0600,68.6530,9260350,0.0000
2020-05-08,1308.1300,1396.6400,1296.0100,1384.3400,69.2170,8312600,0.0000
2020-05-01,1292.0000,1360.1500,1230.3800,1317.3200,65.8660,16897906,0.0000
2020-04-24,1269.8900,1288.1500,1205.0000,1276.6000,63.8300,10144930,0.0000
2020-04-17,1201.5000,1290.0000,1182.3300,1279.0000,63.9500,12662413,0.0000
2020-04-09,1133.0000,1221.9900,1125.0000,1206.5700,60.3285,10965082,0.0000
2020-04-03,1132.6400,1173.4000,1075.0800,1092.7000,54.6350,14188545,0.0000
2020-03-27,1056.3700,1171.4800,1008.8700,1110.2600,55.5130,19297309,0.0000
2020-03-20,1089.6100,1152.6100,1037.0000,1068.2100,53.4105,21469652,0.0000
2020-03-13,1204.9600,1275.8500,1108.4700,1214.2700,60.7135,17634104,0.0000
2020-03-06,1351.3900,1408.1900,1257.2100,1295.7400,64.7870,13932728,0.0000
2020-02-28,1423.0500,1436.8500,1268.2100,1339.2500,66.9625,14672559,0.0000
2020-02-21,1514.3400,1530.7400,1478.4900,1483.4600,74.1730,5846578,0.0000
2020-02-14,1477.2300,1529.8800,1475.2000,1518.7300,75.9365,7515370,0.0000
2020-02-07,1461.6500,1486.3000,1422.0300,1479.1100,73.9555,13530648,0.0000
2020-01-31,1431.5400,1469.6700,1419.5000,1432.7800,71.6390,7821663,0.0000
2020-01-24,1479.0000,1500.5800,1463.1800,1466.1700,73.3085,6631966,0.0000
2020-01-17,1435.2500,1480.5500,1425.3700,1479.5200,73.9760,7833938,0.0000
2020-01-10,1351.6300,1434.9400,1351.0000,1428.9600,71.4480,8806689,0.0000
2020-01-03,1356.8100,1373.7500,1332.1300,1361.5200,68.0760,4511547,0.0000
2019-12-27,1358.7300,1367.0500,1344.1700,1354.6400,67.7320,4015050,0.0000
2019-12-20,1355.0000,1364.3300,1348.7500,1351.2200,67.5610,8256670,0.0000
2019-12-13,1338.8600,1357.5500,1334.0000,1346.8700,67.3435,6576777,0.0000
2019-12-06,1302.5600,1342.4700,1277.0500,1339.3900,66.9695,7454667,0.0000
2019-11-29,1296.2600,1317.6400,1295.6100,1304.0900,65.2045,3857352,0.0000
2019-11-22,1332.3400,1333.9200,1289.2100,1293.6700,64.6835,6605123,0.0000
2019-11-15,1304.0000,1333.5400,1292.1500,1333.5400,66.6770,6657281,0.0000
2019-11-08,1276.1100,1322.6500,1276.1100,1309.0000,65.4500,7799211,0.0000
2019-11-01,1275.0000,1299.2400,1249.4800,1272.2500,63.6125,10139174,0.0000
2019-10-25,1248.7000,1268.0000,1239.8500,1264.3000,63.2150,5858543,0.0000
2019-10-18,1213.8900,1263.7500,1211.8800,1244.4100,62.2205,5879842,0.0000
2019-10-11,1207.0000,1228.7500,1189.4800,1215.7100,60.7855,4519358,0.0000
2019-10-04,1220.6000,1232.8600,1163.1400,1210.9600,60.5480,6950217,0.0000
2019-09-27,1226.5700,1248.0200,1209.2000,1225.9500,61.2975,7282001,0.0000
2019-09-20,1230.4400,1244.3400,1216.4700,1229.8400,61.4920,6135614,0.0000
2019-09-13,1207.0800,1242.4200,1193.1700,1240.0300,62.0015,6931093,0.0000
2019-09-06,1181.8500,1214.0000,1163.7100,1206.3200,60.3160,4631018,0.0000
2019-08-30,1159.4500,1200.3500,1154.8500,1190.5300,59.5265,4951718,0.0000
2019-08-23,1191.8300,1209.3900,1150.0000,1153.5800,57.6790,5622748,0.0000
2019-08-16,1180.0000,1205.4300,1161.0700,1179.2100,58.9605,7000886,0.0000
2019-08-09,1172.9700,1206.2800,1142.7500,1188.9000,59.4450,8253819,0.0000
2019-08-02,1242.5000,1248.9900,1190.0000,1196.3200,59.8160,9014622,0.0000
2019-07-26,1135.4700,1268.3900,1123.7100,1245.2200,62.2610,12638085,0.0000
2019-07-19,1145.3400,1158.5800,1131.2500,1131.5500,56.5775,5735888,0.0000
2019-07-12,1125.8700,1153.2400,1107.1500,1145.3400,57.2670,6898001,0.0000
2019-07-05,1101.0400,1134.6500,1095.3300,1132.6700,56.6335,4993764,0.0000
2019-06-28,1120.0000,1123.5700,1073.6900,1082.8000,54.1400,7416465,0.0000
2019-06-21,1089.1000,1126.5700,1088.0000,1125.3700,56.2685,7790598,0.0000
2019-06-14,1077.0000,1104.0100,1069.6000,1086.3000,54.3150,6554896,0.0000
2019-06-07,1066.9300,1073.4300,1027.0300,1068.3700,53.4185,13861863,0.0000
2019-05-31,1141.4800,1156.4900,1103.3500,1106.5000,55.3250,5342964,0.0000
2019-05-24,1153.0000,1163.7800,1133.1600,1138.6100,56.9305,5687961,0.0000
2019-05-17,1145.2400,1194.1600,1121.4000,1168.7800,58.4390,10299791,0.0000
2019-05-10,1172.0000,1195.4300,1146.3700,1167.6400,58.3820,7755156,0.0000
2019-05-03,1280.5100,1296.9700,1158.3300,1189.5500,59.4775,18328501,0.0000
2019-04-26,1236.6700,1278.9100,1233.3700,1277.4200,63.8710,6646245,0.0000
2019-04-18,1224.0900,1245.9400,1214.5600,1241.4700,62.0735,5077147,0.0000
2019-04-12,1211.1100,1223.0500,1198.3800,1222.7300,61.1365,4912441,0.0000
2019-04-05,1187.5400,1220.6000,1186.3600,1211.4500,60.5725,5461755,0.0000
2019-03-29,1199.5600,1209.4400,1163.4300,1176.8900,58.8445,7052594,0.0000
2019-03-22,1189.6900,1236.4400,1181.4800,1207.6500,60.3825,7915665,0.0000
2019-03-15,1152.0000,1207.1200,1151.5700,1190.3000,59.5150,8865376,0.0000
2019-03-08,1154.5600,1176.4900,1130.2000,1149.9700,57.4985,7648302,0.0000
2019-03-01,1121.9300,1150.0000,1106.7000,1148.5200,57.4260,7242117,0.0000
2019-02-22,1116.6400,1130.9300,1097.9800,1116.5600,55.8280,5439555,0.0000
2019-02-15,1103.7500,1142.8500,1100.0000,1119.6300,55.9815,6525384,0.0000
2019-02-08,1119.0100,1154.0000,1093.5900,1102.3800,55.1190,13451405,0.0000
2019-02-01,1090.0700,1134.4000,1066.0200,1118.6200,55.9310,7591994,0.0000
2019-01-25,1096.0000,1103.3600,1067.5700,1101.5100,55.0755,5861068,0.0000
2019-01-18,1053.3400,1118.0000,1048.5500,1107.3000,55.3650,8703749,0.0000
2019-01-11,1080.9700,1093.3500,1056.4300,1064.4700,53.2235,8366332,0.0000
2019-01-04,1057.8300,1080.0000,1022.3700,1078.0700,53.9035,7648284,0.0000
2018-12-28,984.3200,1064.2300,977.6600,1046.6800,52.3340,8151975,0.0000
2018-12-21,1047.0100,1075.7100,981.1900,991.2500,49.5625,15507967,0.0000
2018-12-14,1042.9400,1091.7300,1033.0000,1051.7100,52.5855,7890547,0.0000
2018-12-07,1132.1600,1135.0000,1039.3700,1046.5800,52.3290,9663870,0.0000
2018-11-30,1044.0000,1109.6500,1039.7700,1109.6500,55.4825,10066358,0.0000
2018-11-23,1063.3900,1068.0000,1002.2100,1030.1000,51.5050,7201156,0.0000
2018-11-16,1073.1300,1078.8700,1040.3500,1068.2700,53.4135,8568330,0.0000
2018-11-09,1072.5300,1109.9300,1034.0000,1077.0200,53.8510,9298766,0.0000
2018-11-02,1096.5400,1108.8300,1007.2000,1071.4900,53.5745,14777481,0.0000
2018-10-26,1112.5100,1121.6900,1042.2300,1083.7500,54.1875,14674089,0.0000
2018-10-19,1118.0000,1147.0000,1086.3400,1105.1800,55.2590,9577334,0.0000
2018-10-12,1160.0000,1175.8600,1075.8900,1120.5400,56.0270,12796968,0.0000
2018-10-05,1213.0000,1224.5200,1154.3200,1167.8300,58.3915,8902796,0.0000
2018-09-28,1159.4100,1216.8600,1151.5000,1207.0800,60.3540,8692223,0.0000
2018-09-21,1177.7700,1196.5800,1158.4600,1172.1200,58.6060,10642149,0.0000
2018-09-14,1184.2000,1190.9400,1165.9500,1177.9800,58.8990,7844644,0.0000
2018-09-07,1222.5200,1227.8700,1163.6100,1177.5900,58.8795,8748175,0.0000
2018-08-31,1244.1400,1269.4900,1225.7500,1231.8000,61.5900,8262766,0.0000
2018-08-24,1220.6600,1237.4000,1208.7000,1236.7500,61.8375,5836098,0.0000
2018-08-17,1251.2000,1265.9700,1204.0000,1215.8500,60.7925,7900859,0.0000
2018-08-10,1241.6100,1271.9600,1230.5300,1252.5100,62.6255,7650541,0.0000
2018-08-03,1245.0500,1252.8900,1216.1900,1238.1600,61.9080,8812112,0.0000
2018-07-27,1195.6600,1291.4400,1192.0100,1252.8900,62.6445,16380165,0.0000
2018-07-20,1203.8100,1221.5900,1182.0000,1197.8800,59.8940,9110035,0.0000
2018-07-13,1160.0000,1210.4400,1155.3700,1204.4200,60.2210,7647826,0.0000
2018-07-06,1115.3500,1156.2000,1106.6000,1155.0800,57.7540,4504111,0.0000
2018-06-29,1155.0000,1155.9900,1106.0700,1129.1900,56.4595,9410202,0.0000
2018-06-22,1152.6900,1201.4900,1151.0000,1169.2900,58.4645,10559580,0.0000
2018-06-15,1132.9400,1165.9900,1131.4000,1159.2700,57.9635,8252467,0.0000
2018-06-08,1138.5000,1161.1000,1123.2300,1132.7100,56.6355,8802256,0.0000
2018-06-01,1076.0000,1138.1600,1063.0800,1135.0000,56.7500,10366549,0.0000
2018-05-25,1079.0000,1093.3000,1066.9600,1084.0800,54.2040,5698651,0.0000
2018-05-18,1105.5700,1118.1500,1064.6800,1069.6400,53.4820,8096281,0.0000
2018-05-11,1053.8900,1109.4100,1050.2700,1103.3800,55.1690,8725368,0.0000
2018-05-04,1034.4200,1051.8800,1007.8900,1051.0000,52.5500,9034426,0.0000
2018-04-27,1082.9800,1088.0000,1012.8600,1031.4500,51.5725,17367176,0.0000
2018-04-20,1045.5500,1097.5100,1033.9200,1077.3200,53.8660,9890256,0.0000
2018-04-13,1020.0400,1052.9800,1015.4100,1036.0400,51.8020,8115960,0.0000
2018-04-06,1027.6200,1046.7100,994.2500,1009.9500,50.4975,12154175,0.0000
2018-03-29,1050.6000,1064.5400,984.0000,1037.1400,51.8570,13565185,0.0000
2018-03-23,1117.7600,1119.3700,1024.8700,1026.5500,51.3275,13607845,0.0000
2018-03-16,1165.0500,1178.1600,1131.3600,1134.4200,56.7210,10570899,0.0000
2018-03-09,1078.1300,1161.0000,1072.2700,1160.8400,58.0420,7719518,0.0000
2018-03-02,1131.8600,1144.2500,1050.1100,1084.1400,54.2070,11290005,0.0000
2018-02-23,1092.7600,1136.2000,1090.0000,1128.0900,56.4045,6291593,0.0000
2018-02-16,1056.6700,1108.3100,1045.4900,1095.5000,54.7750,10178492,0.0000
2018-02-09,1100.6100,1114.9900,997.0000,1046.2700,52.3135,17522884,0.0000
2018-02-02,1188.0000,1198.0000,1111.1700,1119.2000,55.9600,13544257,0.0000
2018-01-26,1143.8200,1187.5600,1141.8200,1187.5600,59.3780,8468699,0.0000
2018-01-19,1140.3100,1148.8800,1123.4900,1143.5000,57.1750,5888987,0.0000
2018-01-12,1111.0000,1131.3000,1103.9800,1130.6500,56.5325,6529655,0.0000
2018-01-05,1053.0200,1113.5800,1053.0200,1110.2900,55.5145,5889084,0.0000
2017-12-29,1068.6400,1068.8600,1052.7000,1053.4000,52.6700,4080850,0.0000
2017-12-22,1076.4500,1086.4900,1067.6400,1068.8600,53.4430,6271545,0.0000
2017-12-15,1051.1100,1075.2500,1044.1200,1072.0000,53.6000,8763796,0.0000
2017-12-08,1027.8000,1056.4200,1002.3200,1049.3800,52.4690,8110516,0.0000
2017-12-01,1058.5700,1080.0000,1016.9000,1025.0700,51.2535,10288880,0.0000
2017-11-24,1036.0000,1060.0700,1032.6800,1056.5200,52.8260,3472831,0.0000
2017-11-17,1040.8000,1051.7600,1029.3300,1035.8900,51.7945,5210368,0.0000
2017-11-10,1049.1000,1062.6900,1035.8500,1044.1500,52.2075,6080264,0.0000
2017-11-03,1029.1600,1050.6600,1022.3300,1049.9900,52.4995,8445948,0.0000
2017-10-27,1005.1800,1063.6200,977.0800,1033.6700,51.6835,11375532,0.0000
2017-10-20,1009.6300,1016.3100,997.3000,1005.0700,50.2535,6573849,0.0000
2017-10-13,995.0000,1014.7600,981.1100,1007.8700,50.3935,6888360,0.0000
2017-10-06,975.6500,994.2600,961.9500,993.6400,49.6820,6561286,0.0000
2017-09-29,939.4500,975.8100,924.5101,973.7200,48.6860,9033311,0.0000
2017-09-22,935.0100,952.8000,925.4000,943.2600,47.1630,6930224,0.0000
2017-09-15,947.2000,952.8500,931.2500,935.2900,46.7645,7011627,0.0000
2017-09-08,946.8600,951.3854,932.6800,941.4100,47.0705,4930745,0.0000
2017-09-01,931.8800,958.3300,919.3100,951.9900,47.5995,5990003,0.0000
2017-08-25,925.7700,946.3100,918.6000,930.5000,46.5250,6548687,0.0000
2017-08-18,939.0700,949.9000,923.4500,926.1800,46.3090,6456644,0.0000
2017-08-11,947.5200,952.4900,921.2200,930.0900,46.5045,8451241,0.0000
2017-08-04,960.0000,961.1925,932.5210,945.7900,47.2895,7715400,0.0000
